rpm,speed,throttle_pos,engine_load,map_kpa,iat,coolant_temp,o2_voltage,fuel_trim,ltft,voltage,gear,clutch,side_stand,front_wheel_speed,rear_wheel_speed,target_label,rul_hours,failure_probability
2743.0,34.3,9.9,49.1,46.4,28.1,86.2,0.183,0.41,2.46,14.16,2,0,0,34.3,34.3,0,729.6,0.0474
4343.9,75.7,51.9,89.3,98.0,37.2,90.7,0.174,20.7,12.8,14.09,3,0,0,75.7,75.2,2,115.7,0.6568
2344.0,40.7,21.8,46.2,44.7,30.0,89.7,0.246,4.02,1.36,14.14,3,0,0,40.7,40.1,0,798.4,0.0454
2140.3,27.5,21.2,44.1,43.8,33.1,91.0,0.874,3.21,1.14,14.03,2,0,0,27.5,27.0,0,1210.7,0.0367
1054.9,0.0,2.3,34.3,32.0,29.4,88.4,0.312,0.91,1.78,14.06,0,0,0,0.0,0.0,0,963.5,0.0328
3614.6,96.4,19.9,63.1,64.4,33.0,89.0,0.195,1.54,1.57,14.29,5,0,0,96.4,97.0,0,906.5,0.075
1067.0,0.0,2.0,43.4,40.1,40.8,119.3,0.685,4.42,4.3,13.55,0,0,0,0.0,0.0,1,37.5,0.8064
3550.8,37.8,73.3,83.6,82.4,33.6,81.8,0.249,1.46,2.31,14.24,2,0,0,37.8,38.3,0,707.2,0.0785
3482.6,89.1,29.9,63.2,63.9,31.9,86.2,0.23,0.47,1.04,14.12,5,0,0,89.1,89.4,0,1264.7,0.0744
942.0,0.0,2.2,32.6,57.9,29.5,88.1,0.057,25.62,15.11,13.93,0,0,0,0.0,0.0,2,94.6,0.7102
3856.4,100.8,33.6,62.8,60.6,34.3,86.7,0.816,0.48,0.7,14.31,5,0,0,100.8,100.8,0,1450.1,0.0153
2726.1,20.6,16.4,46.7,43.2,26.8,88.7,0.316,-0.92,0.44,14.08,1,0,0,20.6,20.7,0,1215.8,0.0699
1009.5,0.0,2.5,35.4,34.9,38.2,86.1,0.41,3.02,1.63,9.86,0,0,0,0.0,0.0,3,30.7,0.8919
3015.1,48.0,11.8,42.9,41.7,47.9,115.5,0.665,13.03,4.25,14.07,3,0,0,48.0,48.8,1,32.1,0.7727
3815.1,78.6,22.7,60.8,59.9,33.2,90.5,0.341,1.59,2.21,14.17,4,0,0,78.6,79.2,0,928.9,0.0577
4435.6,93.5,73.6,89.1,87.5,33.3,88.3,0.2,2.76,0.99,10.23,4,0,0,93.5,92.6,3,40.2,0.9763
4402.1,72.3,62.4,94.5,93.6,36.2,113.9,0.828,6.38,4.91,13.87,3,0,0,72.3,72.3,1,74.5,0.9383
1676.8,21.1,16.3,46.5,49.7,32.0,92.5,0.331,2.68,0.68,14.1,2,0,0,21.1,20.7,0,701.2,0.0264
3817.5,84.9,33.6,46.3,47.5,28.9,84.3,0.695,1.59,1.35,14.27,4,0,0,84.9,83.7,0,1155.9,0.0251
3652.2,81.9,29.7,58.4,80.5,30.1,95.6,0.117,21.75,14.44,13.93,4,0,0,81.9,81.4,2,58.3,0.7272
3166.9,64.5,32.6,62.7,60.9,38.4,120.3,0.661,4.03,5.45,13.5,4,0,0,64.5,63.2,1,32.4,0.7834
2134.8,15.1,20.0,36.2,38.6,30.6,80.2,0.814,1.95,0.74,14.38,1,0,0,15.1,14.9,0,1324.0,0.0152
2647.6,34.2,11.9,33.2,58.1,30.9,96.4,0.14,18.82,13.79,13.96,2,0,0,34.2,34.7,2,87.0,0.8237
2555.0,44.0,18.5,46.1,66.5,27.8,98.0,0.058,17.72,15.55,13.78,3,0,0,44.0,44.4,2,80.7,0.7202
3322.6,83.5,19.4,63.9,65.8,36.4,87.8,0.322,1.64,0.65,14.14,5,0,0,83.5,81.9,0,1350.6,0.0369
3098.0,82.3,22.4,62.6,62.9,32.7,76.2,0.232,2.3,0.64,14.0,5,0,0,82.3,82.7,0,910.6,0.0409
2719.7,33.2,18.6,46.7,46.7,33.2,88.7,0.23,0.77,1.26,14.17,2,0,0,33.2,33.1,0,909.5,0.0453
3165.5,65.8,31.2,62.7,64.7,48.8,114.7,0.833,10.28,3.85,13.61,4,0,0,65.8,64.5,1,8.4,0.7564
1083.2,0.0,1.9,35.1,35.1,38.3,86.0,0.183,-1.63,1.5,14.06,0,0,0,0.0,0.0,0,734.7,0.0662
1069.0,0.0,2.1,28.3,31.0,34.0,85.3,0.251,1.37,2.16,14.03,0,0,0,0.0,0.0,0,1295.9,0.0293
1006.8,0.0,1.9,33.3,60.2,27.1,93.0,0.051,24.89,14.63,14.11,0,0,0,0.0,0.0,2,98.3,0.8704
3474.1,76.2,16.4,56.1,88.7,33.9,93.2,0.139,14.04,11.81,14.14,4,0,0,76.2,76.7,2,61.0,0.8444
2670.3,36.2,17.4,51.1,51.3,29.1,93.0,0.852,0.52,2.15,14.36,2,0,0,36.2,36.7,0,835.3,0.0375
2927.8,33.7,11.5,52.7,84.0,29.5,91.5,0.129,19.46,16.81,14.3,2,0,0,33.7,33.2,2,61.7,0.9186
3287.6,72.2,19.7,64.0,65.5,34.5,89.6,0.734,2.26,2.77,14.28,4,0,0,72.2,73.3,0,1455.8,0.0783
1175.9,0.0,1.8,38.4,65.3,28.7,89.0,0.195,19.87,16.34,14.02,0,0,0,0.0,0.0,2,103.1,0.7185
2355.6,58.3,16.9,59.2,58.1,37.2,87.1,0.847,1.56,0.97,14.19,5,0,0,58.3,58.3,0,1464.9,0.0262
3821.9,105.2,18.0,59.9,58.6,40.1,93.2,0.771,2.88,1.07,14.17,5,0,0,105.2,104.1,0,1156.2,0.0305
2363.1,30.9,6.5,55.1,87.5,30.6,91.7,0.114,13.84,15.44,14.1,2,0,0,30.9,30.5,2,103.8,0.7792
3407.5,89.2,15.8,57.2,57.7,38.1,82.0,0.705,1.8,0.87,14.12,5,0,0,89.2,90.9,0,1038.9,0.0483
3106.0,25.2,15.7,44.4,47.2,28.9,83.5,0.324,2.03,0.4,13.91,1,0,0,25.2,25.6,0,1269.3,0.0143
2692.8,30.3,15.2,41.2,41.6,41.8,120.0,0.831,6.09,4.13,13.63,2,0,0,30.3,29.7,1,35.6,0.9403
4280.1,92.5,66.3,75.2,77.1,41.9,113.3,0.845,7.76,3.45,13.87,4,0,0,92.5,93.3,1,69.6,0.9507
3191.3,73.3,16.3,69.9,73.2,44.5,129.4,0.67,7.42,4.8,13.74,4,0,0,73.3,73.9,1,55.6,0.8591
1087.5,0.0,2.0,32.2,31.6,40.4,117.6,0.82,7.54,5.03,13.55,0,0,0,0.0,0.0,1,26.7,0.802
4203.1,91.0,49.8,91.5,89.0,37.0,86.4,0.876,1.38,1.55,13.95,4,0,0,91.0,91.1,0,1008.7,0.0543
1008.8,0.0,2.1,31.4,30.8,33.7,84.6,0.326,-1.37,2.53,14.16,0,0,0,0.0,0.0,0,993.8,0.0203
2344.9,19.4,20.8,33.7,36.9,28.3,84.9,0.325,2.12,2.39,14.19,1,0,0,19.4,19.6,0,785.3,0.0138
1075.0,0.0,2.2,36.3,32.2,37.3,85.5,0.219,2.84,1.51,13.93,0,0,1,0.0,0.0,0,1242.5,0.032
3453.5,90.0,16.9,66.6,66.8,36.0,87.3,0.607,1.11,1.63,10.14,5,0,0,90.0,88.7,3,41.1,0.8525
2279.0,37.7,18.3,48.0,48.9,30.8,87.4,0.25,1.14,1.36,14.12,3,0,0,37.7,38.1,0,1042.6,0.0267
2125.3,17.3,10.1,46.2,46.2,37.6,83.3,0.31,1.07,1.21,14.11,1,0,0,17.3,17.5,0,1318.8,0.0259
4479.4,55.8,46.8,81.6,81.1,27.0,87.8,0.296,3.49,1.71,14.18,2,0,0,55.8,56.0,0,1294.3,0.0543
1027.0,0.0,2.2,36.2,36.3,34.5,90.7,0.648,3.34,1.77,10.29,0,0,0,0.0,0.0,3,39.0,0.9175
1052.0,0.0,2.3,28.5,30.0,38.5,91.3,0.298,3.56,1.82,13.97,0,0,0,0.0,0.0,0,961.9,0.0369
1060.7,0.0,2.2,35.5,34.9,36.8,82.9,0.703,3.54,2.51,14.01,0,0,0,0.0,0.0,0,1354.3,0.0496
4767.5,100.4,40.5,79.5,79.2,38.9,86.7,0.181,2.2,2.49,14.11,4,0,0,100.4,98.9,0,902.3,0.0147
3030.0,82.7,21.8,60.8,59.8,39.3,129.2,0.89,8.83,5.03,13.76,5,0,0,82.7,83.2,1,57.5,0.8798
1019.2,0.0,2.4,37.1,33.9,33.1,83.3,0.238,2.95,2.2,13.99,0,0,0,0.0,0.0,0,1245.2,0.0593
1734.1,14.1,16.7,32.1,51.3,35.2,97.5,0.198,15.19,14.5,14.09,1,0,0,14.1,13.9,2,119.8,0.8089
3060.8,64.7,23.5,58.3,56.2,34.6,90.2,0.46,-2.3,0.51,10.28,4,0,0,64.7,63.6,3,20.8,0.856
1057.9,0.0,2.2,35.5,33.3,33.6,85.8,0.719,1.97,0.9,14.0,0,0,1,0.0,0.0,0,1201.2,0.0661
1073.3,0.0,2.2,38.4,35.0,43.5,117.5,0.746,6.18,2.97,14.15,0,0,1,0.0,0.0,1,47.3,0.8153
2097.3,35.2,8.6,50.3,50.1,27.4,94.1,0.568,-0.29,0.86,10.26,3,0,0,35.2,35.6,3,35.7,0.8442
1054.1,0.0,1.8,32.9,32.2,40.8,125.2,0.791,13.34,5.2,13.96,0,0,0,0.0,0.0,1,34.0,0.7923
1076.7,0.0,1.8,30.9,30.0,28.9,85.8,0.852,4.02,1.8,14.05,0,0,0,0.0,0.0,0,1040.7,0.0661
2058.5,20.8,19.0,34.3,35.0,30.0,87.0,0.282,1.09,2.47,14.2,2,0,0,20.8,21.2,0,1236.1,0.0545
3454.9,70.3,31.4,56.7,60.1,42.9,122.0,0.828,7.29,4.26,14.27,4,0,0,70.3,70.0,1,15.4,0.8445
3905.7,44.7,74.0,72.1,74.7,32.5,83.3,0.228,0.55,1.22,14.17,2,0,0,44.7,45.6,0,1097.2,0.0614
1987.0,12.1,21.3,46.1,45.6,42.7,125.4,0.867,7.92,3.12,13.66,1,0,0,12.1,12.3,1,16.6,0.9159
3455.1,93.3,24.5,51.9,54.6,33.2,87.2,0.271,0.25,2.15,10.05,5,0,0,93.3,95.1,3,34.2,0.9227
1091.4,0.0,1.9,36.4,36.0,39.0,86.0,0.577,-1.11,1.16,10.33,0,0,1,0.0,0.0,3,36.4,0.8948
2362.2,64.8,22.2,57.5,57.9,32.7,88.5,0.19,1.32,2.62,14.41,5,0,0,64.8,65.8,0,1403.6,0.0632
3718.3,78.5,23.0,61.5,59.7,33.7,83.1,0.687,0.28,0.64,14.17,4,0,0,78.5,79.8,0,1484.9,0.0226
3766.2,78.0,19.7,71.1,69.8,30.6,84.6,0.41,0.91,-0.32,10.5,4,0,0,78.0,79.5,3,42.4,0.8873
2980.6,69.5,26.3,61.4,78.4,36.5,104.1,0.157,23.67,14.0,14.17,4,0,0,69.5,68.4,2,41.8,0.875
1059.4,0.0,1.8,34.2,35.7,32.1,84.9,0.342,3.99,2.43,14.1,0,0,0,0.0,0.0,0,1275.0,0.0135
2574.9,43.5,19.0,45.4,45.4,33.8,84.3,0.413,1.37,1.74,10.76,3,0,0,43.5,44.1,3,21.0,0.8578
1899.3,27.6,17.9,51.1,85.3,35.4,100.3,0.072,20.01,13.77,13.83,2,0,0,27.6,27.7,2,86.6,0.6647
1004.5,0.0,2.2,33.0,34.5,29.4,87.8,0.719,4.06,2.18,14.12,0,0,0,0.0,0.0,0,880.9,0.0113
2428.7,67.5,33.7,53.9,52.6,30.2,85.3,0.764,1.76,0.58,14.19,5,0,0,67.5,67.8,0,1019.0,0.0231
2363.0,27.9,15.0,46.4,46.9,30.2,85.3,0.255,3.87,1.66,14.16,2,0,0,27.9,27.9,0,1099.2,0.0646
2707.2,30.8,11.6,49.3,46.4,38.3,83.2,0.277,2.86,2.11,14.19,2,0,0,30.8,31.2,0,1195.6,0.0292
1046.9,0.0,2.5,35.2,35.3,27.3,89.2,0.716,2.12,1.03,14.19,0,0,0,0.0,0.0,0,732.3,0.0494
3762.9,82.6,20.5,65.2,87.0,31.0,92.9,0.174,13.77,14.94,13.95,4,0,0,82.6,81.5,2,107.4,0.9085
1081.0,0.0,1.9,38.7,38.6,32.8,85.8,0.824,1.57,1.3,13.92,0,0,0,0.0,0.0,0,883.6,0.0199
1042.2,0.0,2.2,37.2,36.7,38.8,87.8,0.302,3.84,0.63,14.15,0,0,0,0.0,0.0,0,1215.0,0.0328
2591.4,19.5,6.0,51.5,51.1,35.6,92.3,0.32,2.29,0.5,14.1,1,0,0,19.5,19.5,0,1360.1,0.0166
1024.9,0.0,2.1,35.8,33.6,31.6,86.9,0.77,2.0,2.27,14.03,0,0,0,0.0,0.0,0,980.2,0.0259
2805.2,33.2,11.4,39.1,38.7,28.6,90.2,0.593,2.57,3.2,10.16,2,0,0,33.2,33.6,3,37.2,0.9445
2007.1,14.8,14.1,44.6,46.2,29.4,90.7,0.687,2.47,1.54,14.1,1,0,0,14.8,14.8,0,840.0,0.0627
3568.2,95.6,16.3,69.4,69.9,29.5,93.2,0.86,0.92,0.67,14.07,5,0,0,95.6,96.4,0,1348.8,0.0451
1051.6,0.0,1.9,32.9,35.1,43.2,112.7,0.738,6.97,4.32,13.7,0,0,0,0.0,0.0,1,47.6,0.888
3384.1,87.5,21.3,62.1,61.5,36.1,89.5,0.326,3.28,1.81,14.26,5,0,0,87.5,87.9,0,888.8,0.0324
1609.2,20.0,18.6,54.0,51.6,34.2,85.4,0.711,1.59,1.28,14.13,2,0,0,20.0,19.9,0,1185.8,0.0749
4127.7,47.0,78.8,89.1,91.6,33.5,93.6,0.769,0.24,1.48,14.03,2,0,0,47.0,47.9,0,824.0,0.0273
4375.6,72.1,54.7,81.7,83.5,37.2,83.3,0.841,1.11,2.02,13.87,3,0,0,72.1,71.8,0,1070.7,0.0599
2369.4,30.5,15.8,59.3,58.8,32.6,86.4,0.757,-2.56,0.61,14.23,2,0,0,30.5,30.9,0,903.2,0.0116
3462.5,88.9,25.8,62.4,60.8,26.8,91.3,0.695,0.48,2.27,13.81,5,0,0,88.9,88.7,0,948.9,0.0684
3191.7,28.2,20.2,53.1,52.9,28.6,89.2,0.852,4.17,1.38,14.23,1,0,0,28.2,28.4,0,1491.4,0.0386
986.9,0.0,2.4,33.5,31.5,29.1,89.5,0.251,-1.92,1.21,11.19,0,0,0,0.0,0.0,3,14.2,0.8656
2818.3,35.7,19.5,40.6,42.2,29.2,88.1,0.715,1.46,1.45,14.3,2,0,0,35.7,36.4,0,1134.5,0.0718
2163.2,22.0,10.9,55.0,52.8,28.3,80.9,0.861,5.06,0.34,14.15,2,0,0,22.0,21.6,0,1094.5,0.0362
2123.5,27.1,8.0,47.2,46.9,41.0,110.5,0.878,10.37,3.03,13.58,2,0,0,27.1,27.0,1,22.7,0.8649
3280.2,68.0,20.8,61.2,62.8,29.6,90.5,0.835,1.23,0.52,14.16,4,0,0,68.0,67.1,0,1071.4,0.0654
3343.3,55.2,9.5,54.4,55.2,41.7,115.7,0.885,5.08,2.07,13.83,3,0,0,55.2,56.0,1,24.5,0.72
4207.1,50.2,67.2,90.2,90.5,25.5,81.8,0.83,3.31,0.74,14.12,2,0,0,50.2,49.4,0,896.0,0.0194
3145.7,48.2,14.9,51.6,49.3,38.1,83.1,0.431,1.37,1.46,11.11,3,0,0,48.2,47.3,3,4.2,0.8127
1041.3,0.0,1.8,27.6,29.3,36.3,83.7,0.866,-1.16,1.18,14.07,0,0,0,0.0,0.0,0,949.7,0.0655
2747.0,57.7,28.7,62.7,62.0,29.3,91.0,0.262,1.9,1.85,14.07,4,0,0,57.7,57.4,0,876.9,0.0258
3066.4,78.9,15.4,52.1,54.1,31.6,81.4,0.767,2.58,1.4,14.0,5,0,0,78.9,77.8,0,816.9,0.0131
3668.0,97.8,33.8,66.0,69.3,40.0,86.1,0.622,-1.13,1.02,10.29,5,0,0,97.8,98.4,3,19.5,0.958
1048.1,0.0,2.3,35.6,31.5,33.2,88.6,0.684,1.51,0.77,13.93,0,0,0,0.0,0.0,0,1299.5,0.0706
1059.1,0.0,2.0,35.9,36.7,36.5,86.2,0.3,2.67,0.82,14.13,0,0,0,0.0,0.0,0,1324.7,0.0465
2503.5,29.1,14.8,43.2,40.7,38.7,90.2,0.81,1.4,1.07,14.08,2,0,0,29.1,29.2,0,1498.3,0.0631
2624.9,19.6,17.8,49.4,48.9,50.6,112.4,0.848,9.09,3.96,13.69,1,0,0,19.6,19.8,1,59.6,0.8872
1090.9,0.0,2.1,35.9,35.5,30.2,81.4,0.25,2.16,1.06,14.1,0,0,0,0.0,0.0,0,1334.7,0.0482
2197.2,35.1,9.8,51.0,74.5,38.9,98.9,0.052,18.39,15.45,13.51,3,0,0,35.1,35.5,2,30.8,0.7952
4651.7,55.1,60.0,74.3,74.6,30.2,85.0,0.29,3.18,1.32,13.71,2,0,0,55.1,54.3,0,1050.2,0.0119
3879.1,103.4,15.3,70.3,67.2,28.8,86.1,0.864,2.7,0.68,14.5,5,0,0,103.4,104.3,0,1146.6,0.0597
3594.1,91.9,23.2,62.8,63.5,29.3,91.7,0.251,2.0,0.14,14.1,5,0,0,91.9,93.3,0,1195.8,0.0751
1832.4,22.6,7.1,44.0,44.0,33.1,91.5,0.813,3.98,3.01,14.18,2,0,0,22.6,22.6,0,1209.0,0.0613
1038.1,0.0,2.0,35.9,35.3,26.5,90.6,0.322,2.55,1.92,13.92,0,0,0,0.0,0.0,0,1417.9,0.0654
2960.1,35.1,16.3,44.9,44.2,32.4,85.9,0.195,3.32,0.99,14.14,2,0,0,35.1,34.4,0,1121.7,0.0614
3143.5,82.1,21.8,68.0,90.3,30.3,91.8,0.127,19.02,17.4,13.93,5,0,0,82.1,80.6,2,90.9,0.6657
1053.2,0.0,2.0,33.8,35.7,30.7,85.2,0.69,2.83,0.49,14.09,0,0,0,0.0,0.0,0,1259.4,0.0318
3007.0,34.2,10.5,38.1,40.0,29.6,92.0,0.24,0.87,2.14,14.02,2,0,0,34.2,34.5,0,896.1,0.0327
2307.4,18.1,20.9,51.8,53.1,35.1,94.9,0.777,2.61,0.86,14.11,1,0,0,18.1,18.1,0,1499.4,0.0571
3062.7,83.1,31.6,70.5,69.8,38.7,93.1,0.836,1.02,2.61,13.94,5,0,0,83.1,82.3,0,982.7,0.0236
3029.9,64.2,25.5,59.5,59.2,37.3,91.0,0.696,1.86,1.54,14.06,4,0,0,64.2,63.4,0,1279.3,0.0447
995.5,0.0,1.9,33.1,30.6,33.4,87.0,0.239,4.5,1.48,14.07,0,0,1,0.0,0.0,0,1047.8,0.0679
1057.5,0.0,1.9,39.7,37.1,34.0,85.2,0.19,2.07,2.1,14.12,0,0,0,0.0,0.0,0,747.5,0.0427
1355.7,0.0,2.4,37.7,56.8,31.9,91.5,0.192,20.21,9.16,13.97,0,0,0,0.0,0.0,2,46.8,0.6914
3247.4,87.2,26.8,62.0,62.6,29.9,86.1,0.638,0.21,-0.49,10.68,5,0,0,87.2,87.3,3,40.9,0.9463
2424.7,18.9,9.1,43.0,41.9,34.5,84.3,0.344,1.24,0.14,14.06,1,0,0,18.9,19.1,0,717.2,0.0206
3466.9,91.7,34.3,74.4,73.0,35.2,94.1,0.255,2.53,1.91,14.13,5,0,0,91.7,90.2,0,854.7,0.0557
1046.0,0.0,2.1,31.9,31.6,44.1,117.5,0.695,8.63,4.33,13.77,0,0,1,0.0,0.0,1,19.3,0.8065
2226.1,15.6,18.5,58.0,55.0,35.5,88.3,0.248,1.55,1.64,14.03,1,0,0,15.6,15.8,0,1155.4,0.0568
3257.3,82.9,34.6,58.3,57.0,29.2,87.4,0.717,1.43,0.05,14.3,5,0,0,82.9,81.9,0,1344.9,0.0142
3308.2,87.2,28.9,62.9,62.3,35.5,88.4,0.824,2.97,-0.16,14.13,5,0,0,87.2,86.2,0,917.2,0.0398
1048.9,0.0,2.1,32.3,34.8,43.0,118.0,0.88,7.84,4.82,14.01,0,0,0,0.0,0.0,1,22.3,0.9186
2038.0,23.6,18.7,51.8,47.3,42.8,123.5,0.728,10.84,3.78,13.57,2,0,0,23.6,23.4,1,33.8,0.9258
2754.1,23.4,7.8,44.9,42.9,37.1,86.8,0.211,-1.39,1.97,14.13,1,0,0,23.4,23.8,0,1295.1,0.0194
1060.8,0.0,2.4,34.6,34.6,30.7,88.2,0.285,0.84,1.38,14.18,0,0,0,0.0,0.0,0,1087.5,0.0107
2124.6,37.5,6.4,59.7,57.7,33.0,92.2,0.221,1.13,1.17,14.13,3,0,0,37.5,37.9,0,881.0,0.0236
1050.7,0.0,1.8,30.2,29.8,41.9,126.1,0.852,5.0,3.34,13.85,0,0,0,0.0,0.0,1,28.4,0.8427
4060.4,91.6,29.0,69.3,66.4,36.2,88.6,0.703,0.35,0.85,14.13,4,0,0,91.6,90.8,0,824.7,0.0481
1078.2,0.0,2.2,36.2,37.6,27.8,83.3,0.324,4.83,0.36,14.01,0,0,0,0.0,0.0,0,815.1,0.074
3017.0,82.9,15.8,61.2,90.6,28.9,92.7,0.058,21.49,12.04,13.86,5,0,0,82.9,81.5,2,93.0,0.8886
3266.5,39.0,15.8,51.2,52.9,34.6,91.0,0.81,0.96,1.77,14.19,2,0,0,39.0,39.0,0,889.7,0.0196
1985.2,15.2,19.3,49.2,50.1,42.7,120.7,0.876,8.66,5.05,13.81,1,0,0,15.2,15.2,1,16.6,0.769
1648.5,13.1,13.6,67.2,62.5,36.7,92.4,0.758,3.47,1.7,14.03,1,0,0,13.1,13.3,0,916.4,0.042
1876.8,29.0,18.8,60.4,58.8,35.6,86.6,0.208,3.09,1.45,14.25,3,0,0,29.0,28.6,0,827.1,0.03
3499.7,73.7,34.5,61.6,59.7,31.5,86.8,0.747,1.51,0.97,14.19,4,0,0,73.7,73.5,0,906.2,0.077
1742.3,28.6,20.4,49.4,51.4,37.4,106.1,0.858,8.12,4.0,14.02,3,0,0,28.6,28.1,1,29.3,0.9531
978.7,0.0,2.1,32.3,53.6,34.6,90.9,0.106,18.46,19.66,13.92,0,0,0,0.0,0.0,2,42.9,0.8762
2866.3,33.8,21.2,62.7,87.9,36.6,98.8,0.162,22.68,13.21,13.82,2,0,0,33.8,33.6,2,100.4,0.822
5182.2,64.4,40.2,90.0,88.2,28.1,85.5,0.788,2.91,3.22,14.08,2,0,0,64.4,65.3,0,973.6,0.0194
1050.1,0.0,2.2,39.0,38.9,45.5,114.5,0.81,7.35,4.94,13.82,0,0,0,0.0,0.0,1,34.7,0.7833
3242.5,86.3,18.3,59.7,61.2,27.6,85.9,0.219,4.29,2.48,14.32,5,0,0,86.3,85.8,0,1001.0,0.0403
2170.7,16.3,13.1,49.6,50.8,31.2,90.4,0.185,1.7,2.26,14.29,1,0,0,16.3,16.2,0,971.5,0.0259
872.2,0.0,1.9,34.5,53.8,26.7,101.5,0.114,13.07,11.92,14.05,0,0,0,0.0,0.0,2,24.2,0.7133
1041.7,0.0,2.0,31.0,29.7,36.8,81.8,0.75,1.12,2.37,13.91,0,0,0,0.0,0.0,0,1252.3,0.0558
3402.1,90.9,19.7,53.9,55.9,31.2,84.3,0.796,-0.18,2.78,14.35,5,0,0,90.9,90.8,0,1169.2,0.0238
2251.2,24.9,7.4,54.2,54.1,35.9,84.6,0.832,3.18,2.36,14.11,2,0,0,24.9,25.2,0,1167.4,0.02
1062.5,0.0,1.9,35.3,33.3,29.0,84.5,0.274,4.6,0.45,14.03,0,0,0,0.0,0.0,0,1292.8,0.0257
1100.6,0.0,1.9,33.8,34.7,27.9,85.3,0.698,1.03,1.13,14.09,0,0,1,0.0,0.0,0,1126.5,0.0647
1017.3,0.0,1.8,29.5,28.9,29.3,87.5,0.25,1.35,1.27,14.05,0,0,1,0.0,0.0,0,1150.1,0.0587
2327.5,18.5,21.1,45.0,45.4,32.1,92.9,0.21,2.45,1.89,14.21,1,0,0,18.5,18.7,0,876.3,0.0667
2390.0,30.2,11.9,48.5,67.2,27.3,96.0,0.12,17.52,15.27,14.06,2,0,0,30.2,30.0,2,51.2,0.7686
1839.8,16.5,16.4,57.2,84.8,32.2,92.9,0.071,22.73,14.1,14.09,1,0,0,16.5,16.8,2,84.6,0.6736
3082.3,64.9,16.0,52.3,56.1,37.0,93.8,0.315,5.12,-0.05,14.12,4,0,0,64.9,65.8,0,761.2,0.0212
3859.6,104.3,24.1,62.3,60.4,32.4,87.3,0.757,2.23,0.48,14.39,5,0,0,104.3,103.3,0,1223.5,0.056
3453.4,72.1,18.0,65.9,64.2,38.0,83.0,0.732,1.56,1.05,14.34,4,0,0,72.1,71.2,0,1434.5,0.065
1072.3,0.0,1.9,34.7,34.7,37.8,89.6,0.214,0.57,0.18,14.01,0,0,1,0.0,0.0,0,717.9,0.0347
3089.8,83.7,30.9,60.8,62.9,31.1,87.9,0.815,1.9,0.14,14.17,5,0,0,83.7,83.2,0,869.9,0.0188
4507.5,92.5,77.3,78.6,77.8,44.1,114.1,0.705,9.27,4.69,13.68,4,0,0,92.5,93.2,1,52.7,0.7493
1007.1,0.0,2.4,36.2,32.6,40.0,85.7,0.831,-0.28,0.46,14.08,0,0,0,0.0,0.0,0,1271.7,0.0156
2516.9,29.7,16.3,35.6,37.9,27.2,87.9,0.83,2.2,2.48,13.93,2,0,0,29.7,29.9,0,1024.7,0.0249
2427.0,40.2,9.5,39.0,41.0,26.5,86.1,0.791,0.41,0.52,14.4,3,0,0,40.2,40.5,0,1192.5,0.0617
1015.5,0.0,2.5,31.4,30.2,35.6,82.9,0.823,-0.53,1.14,14.16,0,0,0,0.0,0.0,0,1218.9,0.0569
988.2,0.0,2.1,32.1,31.3,28.7,87.7,0.646,3.48,-0.82,10.27,0,0,0,0.0,0.0,3,5.0,0.9568
2059.3,24.2,11.1,35.5,61.2,36.4,99.6,0.065,15.32,15.55,14.08,2,0,0,24.2,24.2,2,56.9,0.6948
1072.4,0.0,2.2,34.2,32.5,34.1,82.6,0.26,2.56,1.13,13.92,0,0,0,0.0,0.0,0,763.3,0.0765
2597.0,42.6,7.0,45.2,78.1,34.8,93.6,0.197,17.23,10.69,14.13,3,0,0,42.6,42.7,2,61.6,0.7456
3543.9,78.9,23.4,65.0,63.3,32.6,86.2,0.713,-0.86,1.04,14.28,4,0,0,78.9,78.0,0,919.9,0.0722
3142.4,31.0,14.8,57.1,73.9,33.0,90.1,0.095,11.78,16.17,13.99,2,0,0,31.0,31.2,2,116.5,0.8749
1822.7,27.7,12.1,47.0,74.0,32.4,93.6,0.132,27.05,11.88,14.09,3,0,0,27.7,27.6,2,97.1,0.7848
1017.4,0.0,2.3,37.8,32.2,40.0,82.9,0.822,1.91,1.24,14.0,0,0,0,0.0,0.0,0,1168.3,0.0483
2893.6,46.9,18.7,54.6,52.4,33.5,87.4,0.284,2.67,2.53,14.18,3,0,0,46.9,46.3,0,949.9,0.0769
3007.2,49.5,6.5,59.9,58.1,36.2,87.0,0.872,1.72,1.88,13.98,3,0,0,49.5,48.6,0,1141.7,0.0525
1048.2,0.0,2.5,33.1,32.8,37.6,87.9,0.832,-1.12,2.13,14.08,0,0,1,0.0,0.0,0,852.5,0.0505
2039.1,17.3,17.8,45.4,44.6,37.3,119.8,0.703,11.6,3.37,14.27,1,0,0,17.3,17.4,1,44.1,0.866
3148.9,36.9,18.5,40.4,42.6,29.0,90.1,0.316,-0.15,2.32,14.01,2,0,0,36.9,36.5,0,838.4,0.0307
2245.5,25.5,11.2,60.1,57.7,32.7,91.0,0.326,5.04,1.13,14.05,2,0,0,25.5,26.0,0,1055.7,0.0615
2120.4,34.2,11.3,41.4,75.2,31.2,93.5,0.123,21.88,11.28,14.05,3,0,0,34.2,34.7,2,106.4,0.8038
2160.2,33.9,12.8,47.7,46.7,33.6,85.6,0.55,-0.55,0.63,10.44,3,0,0,33.9,33.5,3,38.6,0.8038
